time_sec,rx_power_watts
2.9145,7.65784e-21
2.96449,8.00558e-21
2.96951,8.26329e-21
3.0145,1.03929e-20
3.06449,1.1364e-20
3.06954,1.15222e-20
3.11449,1.13818e-20
3.16448,9.65745e-21
3.16953,9.33852e-21
3.21448,9.02176e-21
3.23148,9.39304e-21
3.23447,8.99832e-21
3.24449,7.90446e-21
3.25449,7.99018e-21
3.26448,8.04871e-21
3.2695,7.82386e-21
3.31448,7.51994e-21
3.36451,8.33984e-21
3.36952,8.26339e-21
3.41451,6.2756e-21
3.4245,6.46671e-21
3.43449,6.85696e-21
3.44452,6.44941e-21
3.45451,6.05386e-21
3.4645,6.17246e-21
3.46952,6.20544e-21
3.51447,5.77837e-21
3.56447,8.34237e-21
3.56951,8.69849e-21
3.6145,9.31727e-21
3.62449,8.45575e-21
3.63449,8.90989e-21
3.64448,9.04471e-21
3.6545,8.29922e-21
3.6645,8.48085e-21
3.66951,8.87753e-21
3.7145,7.04973e-21
3.76449,4.85121e-21
3.76954,4.84011e-21
3.81452,5.85024e-21
3.82452,5.92436e-21
3.83451,5.89118e-21
3.8445,6.44927e-21
3.85453,7.15245e-21
3.86452,7.48684e-21
3.86953,7.4754e-21
3.91449,8.81114e-21
3.96451,9.95932e-21
3.9695,1.04329e-20
4.01448,1.24881e-20
4.02451,1.23051e-20
4.0345,1.28842e-20
4.04449,1.36508e-20
4.05449,1.3978e-20
4.06451,1.42915e-20
4.06953,1.43131e-20
4.11451,1.36362e-20
4.16451,1.30775e-20
4.16952,1.33214e-20
4.21451,1.28473e-20
4.22453,1.18232e-20
4.23452,1.24222e-20
4.24452,1.25094e-20
4.25451,1.08168e-20
4.2645,1.03363e-20
4.26955,1.07865e-20
4.31454,8.67921e-21
4.36453,7.10491e-21
4.36951,7.14562e-21
4.4145,7.40806e-21
4.42449,7.45499e-21
4.43452,7.80225e-21
4.44451,7.96654e-21
4.4545,7.04693e-21
4.46449,6.4662e-21
4.46951,6.77652e-21
4.51453,7.34739e-21
4.56452,7.66793e-21
4.56954,8.22005e-21
4.61452,9.87815e-21
4.62451,9.6728e-21
4.63454,9.48097e-21
4.64453,1.02508e-20
4.65452,1.07172e-20
4.66452,1.07946e-20
4.6695,1.10328e-20
4.71452,1.3126e-20
4.76454,1.4162e-20
4.76953,1.47312e-20
4.81451,1.4977e-20
4.82451,1.36518e-20
4.8345,1.27228e-20
4.84452,1.32134e-20
4.85452,1.27405e-20
4.86451,1.14889e-20
4.86953,1.13079e-20
4.91451,1.14396e-20
4.96454,1.09112e-20
4.96955,1.07476e-20
5.01454,1.07236e-20
5.02453,1.09327e-20
5.03452,1.03867e-20
5.04452,1.0735e-20
5.05454,1.15585e-20
5.06453,1.14236e-20
5.06952,1.11291e-20
5.11453,1.05008e-20
5.16453,8.08026e-21
5.16951,7.36292e-21
5.21453,7.42937e-21
5.22452,7.92369e-21
5.23455,7.54082e-21
5.24454,6.89083e-21
5.25456,7.3459e-21
5.26456,7.80931e-21
5.26954,7.65882e-21
5.31453,7.89469e-21
5.36452,1.0972e-20
5.36954,1.12403e-20
5.41455,1.27753e-20
5.42455,1.2218e-20
5.43454,1.29563e-20
5.44453,1.37633e-20
5.45452,1.29221e-20
5.46455,1.18939e-20
5.46953,1.20401e-20
5.51455,1.39499e-20
5.56454,1.47978e-20
5.56953,1.49144e-20
5.61454,1.3727e-20
5.62457,1.31754e-20
5.63456,1.30365e-20
5.64455,1.28949e-20
5.65455,1.22932e-20
5.66457,1.14086e-20
5.66953,1.10459e-20
5.71454,9.30209e-21
5.76454,8.85236e-21
5.76952,8.63979e-21
5.81454,6.64689e-21
5.82453,7.4063e-21
5.83455,7.06395e-21
5.84455,5.66637e-21
5.85454,6.07418e-21
5.86453,7.89119e-21
5.86952,8.21369e-21
5.91457,8.95672e-21
5.96456,1.20118e-20
5.96954,1.31817e-20
6.01456,1.51565e-20
6.02455,1.51765e-20
6.03458,1.56733e-20
6.04457,1.59144e-20
6.05456,1.56697e-20
6.06456,1.62657e-20
6.06954,1.6587e-20
6.11453,1.49656e-20
6.16455,9.45318e-21
6.16954,9.41304e-21
6.21455,8.60686e-21
6.22454,7.38651e-21
6.23454,7.82786e-21
6.24456,8.96055e-21
6.25455,8.54241e-21
6.26455,8.30576e-21
6.26953,8.80305e-21
6.31455,9.68039e-21
6.36457,8.5136e-21
6.36953,7.88538e-21
6.41458,7.38437e-21
6.42457,6.77048e-21
6.43456,7.68029e-21
6.44459,8.1993e-21
6.45458,7.37483e-21
6.46457,7.33409e-21
6.46956,7.83026e-21
6.51454,1.162e-20
6.56457,1.49065e-20
6.56952,1.57604e-20
6.61457,1.56667e-20
6.62456,1.39189e-20
6.63455,1.36351e-20
6.64455,1.45412e-20
6.65457,1.35292e-20
6.66456,1.18926e-20
6.66955,1.1726e-20
6.71456,1.18941e-20
6.76456,1.21229e-20
6.76954,1.31154e-20
6.81459,1.43534e-20
6.82458,1.30335e-20
6.83458,1.18863e-20
6.84457,1.3087e-20
6.85456,1.31618e-20
6.86459,1.19308e-20
6.86954,1.20386e-20
6.91459,1.3479e-20
6.96458,1.38449e-20
6.96953,1.38467e-20
7.01455,1.59899e-20
7.02458,1.75636e-20
7.03457,1.80697e-20
7.04456,1.78006e-20
7.05455,1.78295e-20
7.06458,1.9014e-20
7.06953,1.98532e-20
7.11458,2.27443e-20
7.16457,2.05983e-20
7.16956,2.02826e-20
7.21457,1.73438e-20
7.2246,1.70583e-20
7.23459,1.64712e-20
7.24458,1.57718e-20
7.25458,1.52404e-20
7.26457,1.49375e-20
7.26952,1.48172e-20
7.3146,1.32756e-20
7.3646,1.15495e-20
7.36955,1.12743e-20
7.41457,1.13115e-20
7.42456,9.94794e-21
7.43458,8.40831e-21
7.44458,9.44133e-21
7.45457,1.03666e-20
7.46456,8.85807e-21
7.46952,8.14287e-21
7.5146,8.30035e-21
7.56459,1.17493e-20
7.56954,1.14729e-20
7.61459,1.2088e-20
7.62458,1.18611e-20
7.63458,1.19252e-20
7.6446,1.23302e-20
7.65459,1.29153e-20
7.66459,1.28496e-20
7.66954,1.25637e-20
7.71459,1.40738e-20
7.76461,1.53653e-20
7.76953,1.55655e-20
7.81461,1.53492e-20
7.82461,1.54654e-20
7.8346,1.59399e-20
7.84462,1.50371e-20
7.85462,1.42664e-20
7.86461,1.49892e-20
7.86956,1.52212e-20
7.91458,1.45079e-20
7.96457,1.38783e-20
7.96953,1.43023e-20
8.01461,1.63335e-20
8.0246,1.70332e-20
8.03459,1.72377e-20
8.04458,1.71579e-20
8.05461,1.68651e-20
8.0646,1.70163e-20
8.06956,1.7349e-20
8.1146,1.6849e-20
8.1646,1.60901e-20
8.16955,1.613e-20
8.21463,1.52193e-20
8.22462,1.56166e-20
8.23461,1.73282e-20
8.24461,1.78357e-20
8.25463,1.71002e-20
8.26462,1.77058e-20
8.26955,1.84306e-20
8.31459,1.91004e-20
8.36459,1.85586e-20
8.36954,1.86715e-20
8.41459,1.47994e-20
8.42461,1.2684e-20
8.43461,1.27047e-20
8.4446,1.23679e-20
8.45459,1.09063e-20
8.46462,1.13235e-20
8.46957,1.20759e-20
8.51462,1.18467e-20
8.56461,1.27524e-20
8.56953,1.37861e-20
8.61461,1.7367e-20
8.62464,1.61064e-20
8.63463,1.49378e-20
8.64462,1.63332e-20
8.65462,1.71328e-20
8.66461,1.64108e-20
8.66953,1.62185e-20
8.71461,1.93003e-20
8.7646,1.90643e-20
8.76956,1.94825e-20
8.8146,1.99684e-20
8.8246,1.9018e-20
8.83462,1.8394e-20
8.84461,1.92332e-20
8.85461,1.94065e-20
8.8646,1.83615e-20
8.86952,1.7891e-20
8.91463,1.74871e-20
8.96463,1.65417e-20
8.96955,1.6147e-20
9.01463,1.47105e-20
9.02462,1.38882e-20
9.03465,1.50598e-20
9.04464,1.55615e-20
9.05463,1.37999e-20
9.06462,1.36316e-20
9.06955,1.47099e-20
9.11463,1.52164e-20
9.16465,1.22737e-20
9.16954,1.19961e-20
9.21462,1.2282e-20
9.22461,1.2654e-20
9.23461,1.30975e-20
9.24463,1.46696e-20
9.25462,1.47988e-20
9.26462,1.40865e-20
9.26954,1.46241e-20
9.31462,1.9799e-20
9.36464,2.06351e-20
9.36956,2.09401e-20
9.41464,2.17788e-20
9.42464,2.15797e-20
9.43463,1.99452e-20
9.44462,2.02826e-20
9.45465,2.16683e-20
9.46464,2.11322e-20
9.46953,2.06237e-20
9.51464,2.13783e-20
9.56463,2.32059e-20
9.56956,2.32935e-20
9.61464,2.24921e-20
9.62463,2.19214e-20
9.63462,2.07497e-20
9.64461,1.94285e-20
9.65464,1.85072e-20
9.66463,1.80245e-20
9.66955,1.77391e-20
9.71463,1.45788e-20
9.76463,1.32025e-20
9.76955,1.30488e-20
9.81466,1.46326e-20
9.82465,1.59423e-20
9.83464,1.631e-20
9.84464,1.67673e-20
9.85463,1.80491e-20
9.86465,1.88801e-20
9.86955,1.87304e-20
9.91466,1.75304e-20
9.96465,1.36541e-20
9.96957,1.28799e-20
10.0146,1.29647e-20
10.0246,1.36806e-20
10.0346,1.38615e-20
10.0446,1.40972e-20
10.0546,1.56836e-20
10.0646,1.70323e-20
10.0695,1.7105e-20
10.1146,1.7945e-20
10.1646,1.78019e-20
10.1696,1.73576e-20
10.2146,1.38365e-20
10.2246,1.23582e-20
10.2347,1.34175e-20
10.2447,1.35793e-20
10.2546,1.14663e-20
10.2646,1.04355e-20
10.2696,1.07235e-20
10.3147,1.21383e-20
10.3647,1.35066e-20
10.3696,1.42773e-20
10.4147,1.39046e-20
10.4247,1.29833e-20
10.4347,1.36086e-20
10.4447,1.36645e-20
10.4547,1.18074e-20
10.4647,1.04885e-20
10.4696,1.0401e-20
10.5146,8.01783e-21
10.5647,8.87569e-21
10.5696,9.89251e-21
10.6147,1.36332e-20
10.6247,1.48294e-20
10.6346,1.45459e-20
10.6447,1.40998e-20
10.6547,1.46992e-20
10.6647,1.61555e-20
10.6695,1.65613e-20
10.7147,1.62552e-20
10.7647,1.59008e-20
10.7695,1.67122e-20
10.8147,1.59562e-20
10.8247,1.53217e-20
10.8347,1.59313e-20
10.8447,1.68949e-20
10.8547,1.66041e-20
10.8647,1.76876e-20
10.8696,1.88927e-20
10.9146,2.26039e-20
10.9646,2.03535e-20
10.9695,2.06068e-20
11.0147,2.01012e-20
